Year,Value,Innovation Name,Indicator Number,Indicator Name,Description,Metric,Data Source,Comments,Spatial Scale,File,Sheet
2012,0.093,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2013,0.104,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2014,0.113,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2015,0.125,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2016,0.147,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2017,0.163,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2018,0.18,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2019,0.192,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2020,0.281,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2021,0.307,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2022,0.266,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2023,0.267,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,Retail Sales Index Time Series (ONS),,UK,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,UK
2021,0.143,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,https://ecommercegermany.com/blog/biggest-market-in-dach-german-e-commerce-revenues-shrink-for-the-first-time-ever,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,Germany
2022,0.118,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,https://ecommercegermany.com/blog/biggest-market-in-dach-german-e-commerce-revenues-shrink-for-the-first-time-ever,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,Germany
2000,0.00925,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2001,0.01125,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2002,0.01425,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2003,0.0175,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2004,0.02075,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2005,0.0245,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2006,0.029,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2007,0.034,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2008,0.036,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2009,0.04,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2010,0.0445,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2011,0.04875,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2012,0.054,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2013,0.0585,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2014,0.064,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2015,0.0715,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2016,0.07925,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2017,0.08775,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2018,0.09625,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2019,0.1055,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2020,0.14525,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2021,0.146,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2022,0.14375,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2023,0.153,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,US Census Bureau via FRED,,US,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,US
2014,0.106,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2015,0.108,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2016,0.126,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2017,0.15,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2018,0.184,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2019,0.207,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2020,0.249,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2021,0.245,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2022,0.272,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2023,0.276,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,National Bureau of Statistics of China via Statista,,China,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,China
2012,0.0397,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2013,0.0453,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2014,0.0606,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2015,0.0698,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2016,0.0776,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2017,0.0867,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2018,0.0873,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2019,0.1059,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2020,0.1265,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2021,0.1382,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
2022,0.132,e-commerce,1.1,Adoption over time,Internet sales as a share of total retail sales,market share,OOSGA,,South Korea,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/e-commerce CW 6Oct.xlsx,South Korea
1996,,passive buildings,1.1,Adoption over time,share of building stock getting passive-bldg retrofits,market share,https://passivehouse-database.org/,Austria,Austria,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Austria
1997,1.54E-05,passive buildings,1.1,Adoption over time,share of building stock getting passive-bldg retrofits,market share,https://passivehouse-database.org/,Austria,Austria,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Austria
1998,0,passive buildings,1.1,Adoption over time,share of building stock getting passive-bldg retrofits,market share,https://passivehouse-database.org/,Austria,Austria,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Austria
1999,0,passive buildings,1.1,Adoption over time,share of building stock getting passive-bldg retrofits,market share,https://passivehouse-database.org/,Austria,Austria,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Austria
